popularity,vote_count_x,vote_average_x,release_date,original_language_x,genre_ids,belongs_to_collection,budget,production_companies,production_countries,revenue,day_of_week,month,quarter,en_int_lang,collection
2.394,0.0,0.0,2018-09-28,en,Thriller|,na,0.0,Happy Place,na,0.0,4,9,3,en,Collection
0.6,0.0,0.0,2018-10-30,pt,na|,na,0.0,na,BR,0.0,1,10,4,int,Collection
0.6,0.0,0.0,2018-08-30,pt,Documentary|,na,0.0,na,BR,0.0,3,8,3,int,Collection
0.6,0.0,0.0,2018-10-18,en,Adventure|Fantasy|Action|,na,0.0,na,na,0.0,3,10,4,en,Collection
0.6,0.0,0.0,2018-05-29,en,na|,na,0.0,na,na,0.0,1,5,2,en,Collection
0.6,0.0,0.0,2018-11-06,xx,Science Fiction|,na,0.0,Team Tumult,na,0.0,1,11,4,int,Collection
0.883,0.0,0.0,2018-12-27,fr,Music|,na,0.0,na,na,0.0,3,12,4,int,Collection
0.6,0.0,0.0,2018-05-20,is,Drama|,na,0.0,na,IS,0.0,6,5,2,int,Collection
0.8690000000000001,0.0,0.0,2018-06-22,fr,Music|,na,0.0,na,na,0.0,4,6,2,int,Collection
0.6,0.0,0.0,2018-03-20,en,Horror|,na,3000.0,Cult Cinema,na,0.0,1,3,1,en,Collection
0.6,0.0,0.0,2018-07-08,fr,Documentary|,na,0.0,na,na,0.0,6,7,3,int,Collection
0.6,0.0,0.0,2018-11-22,en,na|,na,0.0,na,na,0.0,3,11,4,en,Collection
0.879,0.0,0.0,2018-11-14,es,na|,na,0.0,na,AR,0.0,2,11,4,int,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,na,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-10-12,en,Animation|,na,0.0,na,na,0.0,4,10,4,en,Collection
0.868,0.0,0.0,2018-06-02,en,na|,na,0.0,na,na,0.0,5,6,2,en,Collection
0.96,0.0,0.0,2018-03-13,en,na|,na,0.0,na,na,0.0,1,3,1,en,Collection
0.6,0.0,0.0,2018-10-18,pt,na|,na,0.0,na,BR,0.0,3,10,4,int,Collection
0.6,0.0,0.0,2018-06-01,es,Drama|,na,0.0,Mudra Films,CO,0.0,4,6,2,int,Collection
0.6,0.0,0.0,2018-04-22,en,Drama|Science Fiction|,na,0.0,na,US,0.0,6,4,2,en,Collection
0.6,0.0,0.0,2018-05-05,en,na|,na,7500.0,na,GB,0.0,5,5,2,en,Collection
0.6,0.0,0.0,2018-03-31,de,Drama|Comedy|,na,0.0,na,DE,0.0,5,3,1,int,Collection
0.6,0.0,0.0,2018-03-03,en,Animation|Drama|Music|,na,0.0,na,DE,0.0,5,3,1,en,Collection
0.626,0.0,0.0,2018-10-13,en,Music|,na,0.0,Poorchild Films,US,0.0,5,10,4,en,Collection
0.6,0.0,0.0,2018-01-29,en,Documentary|,na,0.0,Video 125,GB,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-07-09,en,Documentary|,na,0.0,Video 125,GB,0.0,0,7,3,en,Collection
0.6,0.0,0.0,2018-10-01,en,Documentary|,na,0.0,Video 125,GB,0.0,0,10,4,en,Collection
0.6,0.0,0.0,2018-11-22,cs,Comedy|,na,0.0,AD WOOD,CZ,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-05-09,en,Drama|,na,0.0,The Herd Films,CA,0.0,2,5,2,en,Collection
0.6,0.0,0.0,2018-01-24,en,Documentary|,na,0.0,na,NL,0.0,2,1,1,en,Collection
0.6,0.0,0.0,2018-12-21,zh,Documentary|,na,0.0,na,CN,0.0,4,12,4,int,Collection
1.3619999999999999,0.0,0.0,2018-01-01,xx,na|,na,0.0,na,na,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-11-08,de,Drama|,na,0.0,na,DE,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-06-01,xx,Animation|,na,0.0,na,BE,0.0,4,6,2,int,Collection
0.6,0.0,0.0,2018-03-01,en,Animation|,na,0.0,na,ES,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-11-11,en,na|,na,0.0,na,ID,0.0,6,11,4,en,Collection
0.629,0.0,0.0,2018-11-13,en,Drama|,na,0.0,na,GB,0.0,1,11,4,en,Collection
1.119,0.0,0.0,2018-06-28,en,na|,na,0.0,na,DE,0.0,3,6,2,en,Collection
0.6,0.0,0.0,2018-02-17,en,Drama|Music|,na,0.0,na,na,0.0,5,2,1,en,Collection
0.905,0.0,0.0,2018-03-10,en,Documentary|,na,75000.0,na,na,0.0,5,3,1,en,Collection
0.6,0.0,0.0,2018-10-18,cs,Comedy|,na,0.0,APK Cinema Service,CZ,0.0,3,10,4,int,Collection
0.6,0.0,0.0,2018-01-27,sv,Comedy|,na,0.0,na,SE,0.0,5,1,1,int,Collection
0.629,0.0,0.0,2018-09-20,cs,Documentary|,na,0.0,Mimesis Film,CZ,0.0,3,9,3,int,Collection
3.444,0.0,0.0,2018-06-05,en,Action|Comedy|,na,0.0,Momentum,US,0.0,1,6,2,en,Collection
0.6,0.0,0.0,2018-11-27,ja,Documentary|,na,0.0,na,na,0.0,1,11,4,int,Collection
0.6,0.0,0.0,2018-01-01,ja,na|,na,0.0,na,na,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-04-13,en,na|,na,18000.0,na,na,0.0,4,4,2,en,Collection
0.6,0.0,0.0,2018-01-30,en,Animation|,na,0.0,na,BE,0.0,1,1,1,en,Collection
0.9359999999999999,0.0,0.0,2018-07-21,en,Documentary|,na,0.0,na,JP,0.0,5,7,3,en,Collection
0.6,0.0,0.0,2018-01-28,zh,Documentary|,na,0.0,na,CN,0.0,6,1,1,int,Collection
0.6,0.0,0.0,2018-07-09,fr,Documentary|,na,0.0,na,na,0.0,0,7,3,int,Collection
1.4,0.0,0.0,2018-06-28,fr,Documentary|,na,0.0,na,na,0.0,3,6,2,int,Collection
0.6,0.0,0.0,2018-05-03,en,Animation|,na,0.0,na,FR,0.0,3,5,2,en,Collection
0.6,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-04-06,en,na|,na,0.0,na,na,0.0,4,4,2,en,Collection
0.6,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
1.114,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-02-15,cs,Documentary|Music|,na,0.0,EwoluZone,CZ,0.0,3,2,1,int,Collection
2.923,0.0,0.0,2018-10-16,en,Adventure|Drama|Documentary|,na,1000000.0,New Vision Films,US,0.0,1,10,4,en,Collection
0.6,0.0,0.0,2018-12-31,en,Drama|,na,0.0,New Zealand Film Commission,NZ,0.0,0,12,4,en,Collection
0.631,0.0,0.0,2018-12-08,en,na|,na,0.0,na,na,0.0,5,12,4,en,Collection
0.621,0.0,0.0,2018-07-27,fr,Music|,na,0.0,na,na,0.0,4,7,3,int,Collection
0.6,0.0,0.0,2018-07-26,fr,Music|,na,0.0,na,na,0.0,3,7,3,int,Collection
1.121,0.0,0.0,2018-07-20,fr,Music|,na,0.0,na,na,0.0,4,7,3,int,Collection
0.6,0.0,0.0,2018-11-18,ja,na|,na,0.0,Comteg,na,0.0,6,11,4,int,Collection
0.6,0.0,0.0,2018-01-12,cs,Documentary|,na,0.0,Česká televize,CZ,0.0,4,1,1,int,Collection
0.616,0.0,0.0,2018-04-05,cs,Documentary|,na,0.0,Univerzita Tomáše Bati ve Zlíně,CZ,0.0,3,4,2,int,Collection
0.6,0.0,0.0,2018-11-29,en,na|,na,0.0,na,na,0.0,3,11,4,en,Collection
0.6,0.0,0.0,2018-01-01,en,Drama|Crime|,na,0.0,na,US,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-11-11,en,Horror|,na,0.0,Mad Science Films,GB,0.0,6,11,4,en,Collection
0.867,0.0,0.0,2018-05-03,cs,na|,na,0.0,Česká televize,CZ,0.0,3,5,2,int,Collection
0.618,0.0,0.0,2018-05-24,cs,Animation|,na,0.0,Alkay Animation Prague,CZ,0.0,3,5,2,int,Collection
0.628,0.0,0.0,2018-10-30,en,Animation|,na,0.0,na,na,0.0,1,10,4,en,Collection
0.6,0.0,0.0,2018-05-01,en,Documentary|,na,0.0,na,na,0.0,1,5,2,en,Collection
0.6,0.0,0.0,2018-05-24,zh,Thriller|,na,0.0,na,na,0.0,3,5,2,int,Collection
0.6,0.0,0.0,2018-11-20,en,Drama|,na,0.0,Naïa Productions,FR,0.0,1,11,4,en,Collection
0.6,0.0,0.0,2018-11-06,de,Documentary|,na,0.0,sixpackfilm,AT,0.0,1,11,4,int,Collection
0.6,0.0,0.0,2018-11-11,fr,na|,na,0.0,na,ES,0.0,6,11,4,int,Collection
0.6,0.0,0.0,2018-09-18,en,na|,na,1000000.0,Reel East Productions,na,0.0,1,9,3,en,Collection
0.6,0.0,0.0,2018-04-05,en,Documentary|,na,0.0,na,CA,0.0,3,4,2,en,Collection
0.618,0.0,0.0,2018-05-20,xx,Documentary|,na,0.0,na,CA,0.0,6,5,2,int,Collection
0.6,0.0,0.0,2018-11-05,en,Drama|,na,0.0,na,na,0.0,0,11,4,en,Collection
0.6,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-10-24,es,Drama|,na,0.0,ESCAC Films,ES,0.0,2,10,4,int,Collection
0.6,0.0,0.0,2018-04-20,en,na|,na,0.0,na,na,0.0,4,4,2,en,Collection
0.6,0.0,0.0,2018-05-10,en,Horror|,na,0.0,na,US,0.0,3,5,2,en,Collection
0.624,0.0,0.0,2018-09-15,en,Fantasy|Drama|,na,0.0,na,US,0.0,5,9,3,en,Collection
0.6,0.0,0.0,2018-04-22,en,Drama|Thriller|,na,0.0,UZ Productions,BE,0.0,6,4,2,en,Collection
0.6,0.0,0.0,2018-12-14,en,na|,na,0.0,na,na,0.0,4,12,4,en,Collection
0.625,0.0,0.0,2018-10-01,en,Documentary|,na,0.0,Dacsa Produccions,ES,0.0,0,10,4,en,Collection
0.6,0.0,0.0,2018-05-01,en,na|,na,0.0,na,na,0.0,1,5,2,en,Collection
0.6,0.0,0.0,2018-06-18,en,Documentary|,na,1000000.0,na,na,0.0,0,6,2,en,Collection
0.6,0.0,0.0,2018-06-01,pt,Documentary|,na,0.0,Astronauta Pirata,BR,0.0,4,6,2,int,Collection
0.6,0.0,0.0,2018-02-01,de,Documentary|,na,0.0,Maximus Film,na,0.0,3,2,1,int,Collection
0.6,0.0,0.0,2018-06-22,gu,Drama|,na,0.0,na,na,0.0,4,6,2,int,Collection
0.6,0.0,0.0,2018-04-29,en,Fantasy|Science Fiction|,na,200.0,Project 139 Pictures,US,0.0,6,4,2,en,Collection
0.8640000000000001,0.0,0.0,2018-02-15,it,Drama|,na,0.0,na,na,0.0,3,2,1,int,Collection
0.6,0.0,0.0,2018-05-31,cs,Comedy|,na,0.0,Look of the Film,CZ,0.0,3,5,2,int,Collection
0.6,0.0,0.0,2018-12-21,sv,Documentary|,na,0.0,na,SE,0.0,4,12,4,int,Collection
0.6,0.0,0.0,2018-09-25,it,History|Documentary|,na,0.0,na,na,0.0,1,9,3,int,Collection
0.614,0.0,0.0,2018-02-20,en,na|,na,0.0,na,na,0.0,1,2,1,en,Collection
0.6,0.0,0.0,2018-05-03,de,Documentary|,na,0.0,na,na,0.0,3,5,2,int,Collection
0.6,0.0,0.0,2018-09-27,cs,Drama|Comedy|,na,0.0,Czech FILM,CZ,0.0,3,9,3,int,Collection
0.8640000000000001,0.0,0.0,2018-02-27,cs,Documentary|,na,0.0,Rudinska film,CZ,0.0,1,2,1,int,Collection
0.6,0.0,0.0,2018-01-30,en,na|,na,0.0,na,na,0.0,1,1,1,en,Collection
0.6,0.0,0.0,2018-12-21,en,Romance|,na,0.0,Kyle Odefey Digital Studios,na,0.0,4,12,4,en,Collection
1.745,0.0,0.0,2018-02-20,en,Drama|Romance|,na,0.0,na,KR,0.0,1,2,1,en,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,na,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-09-01,zh,Action|,na,0.0,na,CN,0.0,5,9,3,int,Collection
0.6,0.0,0.0,2018-05-01,en,na|,na,0.0,na,na,0.0,1,5,2,en,Collection
0.6,0.0,0.0,2018-05-01,xx,Documentary|,na,0.0,na,na,0.0,1,5,2,int,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,na,0.0,0,1,1,en,Collection
0.618,0.0,0.0,2018-06-01,pt,Drama|,na,0.0,na,BR,0.0,4,6,2,int,Collection
0.6,0.0,0.0,2018-11-25,en,na|,na,0.0,na,na,0.0,6,11,4,en,Collection
0.6,0.0,0.0,2018-03-29,ru,Drama|,na,0.0,GITR,RU,0.0,3,3,1,int,Collection
0.6,0.0,0.0,2018-09-01,en,Action|,na,0.0,na,na,0.0,5,9,3,en,Collection
0.62,0.0,0.0,2018-07-07,es,na|,na,0.0,na,na,0.0,5,7,3,int,Collection
0.6,0.0,0.0,2018-06-09,de,Documentary|,na,0.0,na,DE,0.0,5,6,2,int,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,na,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-05-30,sv,Documentary|TV Movie|,na,0.0,SVT,SE,0.0,2,5,2,int,Collection
0.6,0.0,0.0,2018-03-26,ru,Comedy|,na,0.0,na,RU,0.0,0,3,1,int,Collection
0.616,0.0,0.0,2018-04-08,en,Documentary|,na,0.0,na,CA,0.0,6,4,2,en,Collection
0.6,0.0,0.0,2018-10-01,zh,Drama|Crime|,na,0.0,na,CN,0.0,0,10,4,int,Collection
0.619,0.0,0.0,2018-06-21,pl,Documentary|,na,0.0,Studio Munka,PL,0.0,3,6,2,int,Collection
0.6,0.0,0.0,2018-10-19,ru,Comedy|Thriller|,na,0.0,na,RU,0.0,4,10,4,int,Collection
0.6,0.0,0.0,2018-01-20,en,Comedy|Science Fiction|Music|,na,0.0,na,JP,0.0,5,1,1,en,Collection
1.0170000000000001,0.0,0.0,2018-12-21,en,na|,na,0.0,na,na,0.0,4,12,4,en,Collection
0.6,0.0,0.0,2018-06-16,en,na|,na,0.0,na,na,0.0,5,6,2,en,Collection
0.6,0.0,0.0,2018-06-13,en,na|,na,0.0,na,na,0.0,2,6,2,en,Collection
0.614,0.0,0.0,2018-02-22,pt,na|,na,0.0,na,na,0.0,3,2,1,int,Collection
0.882,0.0,0.0,2018-12-12,pt,na|,na,0.0,na,na,0.0,2,12,4,int,Collection
1.736,0.0,0.0,2018-11-03,ja,na|,na,0.0,na,na,0.0,5,11,4,int,Collection
0.8809999999999999,0.0,0.0,2018-12-08,ja,Drama|,na,0.0,na,JP,0.0,5,12,4,int,Collection
0.6,0.0,0.0,2018-02-01,fi,Drama|Comedy|,na,0.0,ELO Film School Finland,FI,0.0,3,2,1,int,Collection
0.6,0.0,0.0,2018-01-01,de,na|,na,0.0,na,na,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-06-06,en,Thriller|,na,80.0,na,MT,0.0,2,6,2,en,Collection
0.6,0.0,0.0,2018-12-01,en,na|,na,0.0,Frieze Production,GB,0.0,5,12,4,en,Collection
0.6,0.0,0.0,2018-11-01,cs,Documentary|,na,0.0,Frame Films,CZ,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-05-19,zh,na|,na,0.0,na,na,0.0,5,5,2,int,Collection
0.6,0.0,0.0,2018-11-23,tr,Documentary|,na,0.0,na,na,0.0,4,11,4,int,Collection
0.6,0.0,0.0,2018-12-05,en,na|,na,0.0,Walt Disney Animation Studios,US,0.0,2,12,4,en,Collection
0.6,0.0,0.0,2018-10-18,fa,Drama|,na,0.0,na,na,0.0,3,10,4,int,Collection
0.6,0.0,0.0,2018-03-29,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.879,0.0,0.0,2018-11-20,en,na|,na,0.0,na,na,0.0,1,11,4,en,Collection
0.6,0.0,0.0,2018-12-13,es,Documentary|Music|,na,0.0,Heavy Metal Studies - Latin America,AR,0.0,3,12,4,int,Collection
0.8809999999999999,0.0,0.0,2018-12-05,de,Documentary|,na,5000.0,Lichtgarage,CH,0.0,2,12,4,int,Collection
1.3769999999999998,0.0,0.0,2018-10-21,it,Documentary|,na,0.0,Dean Film,na,0.0,6,10,4,int,Collection
0.6,0.0,0.0,2018-10-10,en,Documentary|,na,0.0,Butterflies & Bees Productions,na,0.0,2,10,4,en,Collection
0.6,0.0,0.0,2018-05-20,en,na|,na,0.0,na,KR,0.0,6,5,2,en,Collection
0.6,0.0,0.0,2018-08-01,pt,na|,na,0.0,na,na,0.0,2,8,3,int,Collection
0.6,0.0,0.0,2018-01-01,ja,na|,na,0.0,na,na,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-06-14,ja,Drama|,na,0.0,na,JP,0.0,3,6,2,int,Collection
0.6,0.0,0.0,2018-01-01,ja,na|,na,0.0,na,na,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-11-01,cs,Documentary|,na,0.0,Wet Cat Pictures,CZ,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-08-30,en,na|,na,0.0,na,US,0.0,3,8,3,en,Collection
0.865,0.0,0.0,2018-03-24,de,Documentary|,na,0.0,na,DE,0.0,5,3,1,int,Collection
0.8740000000000001,0.0,0.0,2018-02-08,cs,Fantasy|Family|,na,0.0,JesuPrague Film,CZ,0.0,3,2,1,int,Collection
0.6,0.0,0.0,2018-05-10,tr,na|,na,0.0,na,na,0.0,3,5,2,int,Collection
0.6,0.0,0.0,2018-05-11,tr,na|,na,0.0,na,na,0.0,4,5,2,int,Collection
0.6,0.0,0.0,2018-01-01,es,Documentary|,na,0.0,na,AR,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-09-03,zh,Drama|,na,0.0,cctv-6,CN,0.0,0,9,3,int,Collection
0.6,0.0,0.0,2018-11-13,en,Animation|Comedy|,na,0.0,WOWNow Entertainment,na,0.0,1,11,4,en,Collection
0.6,0.0,0.0,2018-10-30,en,na|,na,0.0,na,na,0.0,1,10,4,en,Collection
0.6,0.0,0.0,2018-03-24,en,Documentary|TV Movie|,na,0.0,na,na,0.0,5,3,1,en,Collection
0.6,0.0,0.0,2018-10-16,fr,Music|,na,0.0,ARTE,FR,0.0,1,10,4,int,Collection
0.865,0.0,0.0,2018-03-24,fr,Music|,na,0.0,ARTE,FR,0.0,5,3,1,int,Collection
0.6,0.0,0.0,2018-08-01,es,Drama|,na,0.0,Algunas Sombras,CL,0.0,2,8,3,int,Collection
0.6,0.0,0.0,2018-08-15,ru,Documentary|,na,0.0,na,RU,0.0,2,8,3,int,Collection
0.6,0.0,0.0,2018-12-14,en,Action|Western|,na,0.0,Chip Baker Films,ES,0.0,4,12,4,en,Collection
0.867,0.0,0.0,2018-05-01,en,Comedy|,na,0.0,na,CA,0.0,1,5,2,en,Collection
0.612,0.0,0.0,2018-01-01,nl,Documentary|,na,0.0,na,NL,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-04-01,pt,Drama|Romance|,na,0.0,na,BR,0.0,6,4,2,int,Collection
0.6,0.0,0.0,2018-03-28,en,Music|,na,0.0,na,GB,0.0,2,3,1,en,Collection
0.6,0.0,0.0,2018-05-03,en,Animation|Drama|,na,0.0,na,CZ,0.0,3,5,2,en,Collection
0.6,0.0,0.0,2018-10-24,fi,na|,na,0.0,na,FI,0.0,2,10,4,int,Collection
0.6,0.0,0.0,2018-11-22,fr,Drama|,na,0.0,na,FR,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.639,0.0,0.0,2018-11-02,en,Drama|,na,0.0,na,na,0.0,4,11,4,en,Collection
1.133,0.0,0.0,2018-12-28,en,na|,na,0.0,na,na,0.0,4,12,4,en,Collection
0.6,0.0,0.0,2018-05-03,en,Documentary|,na,0.0,Opus 59 Films,CA,0.0,3,5,2,en,Collection
0.6,0.0,0.0,2018-12-27,en,na|,na,0.0,na,na,0.0,3,12,4,en,Collection
0.6,0.0,0.0,2018-10-10,es,na|,na,0.0,na,na,0.0,2,10,4,int,Collection
0.6,0.0,0.0,2018-12-10,fa,Drama|Action|,na,0.0,na,IR,0.0,0,12,4,int,Collection
0.6,0.0,0.0,2018-08-01,en,Documentary|,na,0.0,na,BR,0.0,2,8,3,en,Collection
0.6,0.0,0.0,2018-12-03,en,Horror|,na,500.0,na,US,0.0,0,12,4,en,Collection
0.6,0.0,0.0,2018-03-19,en,na|,na,25.0,Film Starter Productions,US,0.0,0,3,1,en,Collection
0.6,0.0,0.0,2018-11-29,en,na|,na,0.0,na,CN,0.0,3,11,4,en,Collection
0.6,0.0,0.0,2018-04-06,en,na|,na,5.0,na,na,0.0,4,4,2,en,Collection
0.6,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-02-07,lv,na|,na,0.0,na,na,0.0,2,2,1,int,Collection
0.614,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-07-05,en,na|,na,0.0,na,na,0.0,3,7,3,en,Collection
0.6,0.0,0.0,2018-10-10,en,na|,na,0.0,na,na,0.0,2,10,4,en,Collection
0.6,0.0,0.0,2018-06-01,en,na|,na,0.0,na,na,0.0,4,6,2,en,Collection
0.8640000000000001,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-06-05,en,na|,na,0.0,na,na,0.0,1,6,2,en,Collection
0.6,0.0,0.0,2018-03-30,ru,Drama|,na,0.0,VGIK,RU,0.0,4,3,1,int,Collection
0.6,0.0,0.0,2018-12-10,sr,Drama|TV Movie|,na,0.0,Fakultet Dramskih Umetnosti (FDU),RS,0.0,0,12,4,int,Collection
0.6,0.0,0.0,2018-06-01,en,Animation|,na,0.0,na,BR,0.0,4,6,2,en,Collection
0.6,0.0,0.0,2018-03-28,el,na|,na,0.0,na,GR,0.0,2,3,1,int,Collection
0.6,0.0,0.0,2018-07-16,pt,na|,na,0.0,na,na,0.0,0,7,3,int,Collection
0.882,0.0,0.0,2018-12-17,pt,na|,na,0.0,na,na,0.0,0,12,4,int,Collection
0.6,0.0,0.0,2018-10-31,hr,Documentary|,na,0.0,Petnaesta Umjetnost,HR,0.0,2,10,4,int,Collection
0.6,0.0,0.0,2018-01-01,fr,na|,na,0.0,na,na,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-06-11,en,Documentary|,na,0.0,Apple Inc.,US,0.0,0,6,2,en,Collection
0.6,0.0,0.0,2018-10-27,no,Animation|,na,0.0,na,NO,0.0,5,10,4,int,Collection
0.6,0.0,0.0,2018-09-16,en,na|,na,0.0,na,na,0.0,6,9,3,en,Collection
0.6,0.0,0.0,2018-12-06,ru,Documentary|,na,0.0,na,RU,0.0,3,12,4,int,Collection
0.6,0.0,0.0,2018-11-02,en,Drama|,na,0.0,na,AU,0.0,4,11,4,en,Collection
0.6,0.0,0.0,2018-12-31,es,Documentary|,na,0.0,na,na,0.0,0,12,4,int,Collection
0.6,0.0,0.0,2018-07-14,ja,na|,na,0.0,na,na,0.0,5,7,3,int,Collection
0.6,0.0,0.0,2018-07-14,ja,na|,na,0.0,na,na,0.0,5,7,3,int,Collection
0.6,0.0,0.0,2018-05-12,es,Documentary|Music|,na,0.0,Cordón Films,CL,0.0,5,5,2,int,Collection
0.618,0.0,0.0,2018-05-24,en,na|,na,0.0,na,na,0.0,3,5,2,en,Collection
0.6,0.0,0.0,2018-05-13,fi,na|,na,0.0,na,FI,0.0,6,5,2,int,Collection
0.6,0.0,0.0,2018-12-12,es,Documentary|,na,0.0,Petites Planètes,CL,0.0,2,12,4,int,Collection
0.6,0.0,0.0,2018-07-19,pt,Horror|,na,0.0,RZP Filmes,BR,0.0,3,7,3,int,Collection
0.6,0.0,0.0,2018-01-01,en,Horror|,na,0.0,na,BR,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-01-01,pt,Animation|,na,0.0,na,BR,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,US,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-01-01,pt,Animation|,na,0.0,na,BR,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-02-06,pt,Animation|,na,0.0,na,na,0.0,1,2,1,int,Collection
1.121,0.0,0.0,2018-07-26,hu,Documentary|,na,0.0,na,US,0.0,3,7,3,int,Collection
0.6,0.0,0.0,2018-05-04,en,Documentary|,na,0.0,James Benning,US,0.0,4,5,2,en,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,DE,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,na,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-11-01,en,Documentary|,na,0.0,Peignoir Prod,na,0.0,3,11,4,en,Collection
0.633,0.0,0.0,2018-12-28,pt,na|,na,0.0,na,na,0.0,4,12,4,int,Collection
0.6,0.0,0.0,2018-04-06,en,Drama|,na,0.0,na,na,0.0,4,4,2,en,Collection
0.629,0.0,0.0,2018-11-12,en,na|,na,0.0,na,na,0.0,0,11,4,en,Collection
0.6,0.0,0.0,2018-11-10,es,na|,na,0.0,na,ES,0.0,5,11,4,int,Collection
0.6,0.0,0.0,2018-11-03,ar,na|,na,0.0,na,LB,0.0,5,11,4,int,Collection
0.6,0.0,0.0,2018-08-30,en,na|,na,0.0,na,na,0.0,3,8,3,en,Collection
0.6,0.0,0.0,2018-04-04,en,na|,na,0.0,na,na,0.0,2,4,2,en,Collection
0.6,0.0,0.0,2018-09-18,en,na|,na,0.0,Luminous Coast,US,0.0,1,9,3,en,Collection
0.615,0.0,0.0,2018-03-25,en,Drama|,na,0.0,na,na,0.0,6,3,1,en,Collection
0.6,0.0,0.0,2018-11-03,en,na|,na,0.0,na,na,0.0,5,11,4,en,Collection
0.87,0.0,0.0,2018-07-01,en,na|,na,0.0,na,na,0.0,6,7,3,en,Collection
0.6,0.0,0.0,2018-06-30,en,na|,na,0.0,na,na,0.0,5,6,2,en,Collection
0.6,0.0,0.0,2018-11-07,en,na|,na,0.0,na,na,0.0,2,11,4,en,Collection
0.6,0.0,0.0,2018-09-27,nl,na|,na,0.0,na,NL,0.0,3,9,3,int,Collection
0.627,0.0,0.0,2018-10-25,fr,na|,na,0.0,na,BE,0.0,3,10,4,int,Collection
0.8270000000000001,0.0,0.0,2018-09-24,en,Drama|Thriller|TV Movie|,na,0.0,na,US,0.0,0,9,3,en,Collection
0.6,0.0,0.0,2018-11-22,vi,na|,na,0.0,na,na,0.0,3,11,4,int,Collection
0.612,0.0,0.0,2018-01-01,en,Documentary|,na,0.0,na,US,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-12-18,pt,na|,na,0.0,na,na,0.0,1,12,4,int,Collection
0.6,0.0,0.0,2018-11-07,de,na|,na,0.0,na,CH,0.0,2,11,4,int,Collection
0.6,0.0,0.0,2018-11-01,fr,na|,na,0.0,na,FR,0.0,3,11,4,int,Collection
0.614,0.0,0.0,2018-02-10,en,Horror|,na,0.0,na,na,0.0,5,2,1,en,Collection
0.6,0.0,0.0,2018-04-12,en,na|,na,0.0,na,na,0.0,3,4,2,en,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,na,0.0,0,1,1,en,Collection
0.618,0.0,0.0,2018-06-07,sq,na|,na,0.0,na,AL,0.0,3,6,2,int,Collection
0.6,0.0,0.0,2018-12-01,id,na|,na,0.0,na,ID,0.0,5,12,4,int,Collection
